19:29:42 | GAME_START      | TICK:0000 | Game started with session ID: 20260221_192939
19:29:48 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8004 request
19:29:48 | AGENT_RESPONSE  | TICK:0003 | Agent http://127.0.0.1:8004 response
19:29:48 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8005 request
19:29:48 | AGENT_RESPONSE  | TICK:0003 | Agent http://127.0.0.1:8005 response
19:29:48 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8006 request
19:29:48 | AGENT_RESPONSE  | TICK:0003 | Agent http://127.0.0.1:8006 response
19:29:48 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8007 request
19:29:48 | AGENT_RESPONSE  | TICK:0003 | Agent http://127.0.0.1:8007 response
19:29:48 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8008 request
19:29:48 | AGENT_RESPONSE  | TICK:0003 | Agent http://127.0.0.1:8008 response
19:29:48 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8009 request
19:29:48 | AGENT_RESPONSE  | TICK:0003 | Agent http://127.0.0.1:8009 response
19:29:48 | AGENT_REQUEST   | TICK:0003 | Agent http://127.0.0.1:8010 request
19:29:48 | AGENT_RESPONSE  | TICK:0003 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8007 response
19:29:49 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8008 request
19:29:49 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8008 response
19:29:49 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8009 request
19:29:49 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8009 response
19:29:49 | AGENT_REQUEST   | TICK:0004 | Agent http://127.0.0.1:8010 request
19:29:49 | AGENT_RESPONSE  | TICK:0004 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0005 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0005 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0005 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0005 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0005 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0005 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0005 | Agent http://127.0.0.1:8007 response
19:29:49 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8008 request
19:29:49 | AGENT_RESPONSE  | TICK:0005 | Agent http://127.0.0.1:8008 response
19:29:49 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8009 request
19:29:49 | AGENT_RESPONSE  | TICK:0005 | Agent http://127.0.0.1:8009 response
19:29:49 | AGENT_REQUEST   | TICK:0005 | Agent http://127.0.0.1:8010 request
19:29:49 | AGENT_RESPONSE  | TICK:0005 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0006 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0006 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0006 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0006 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0006 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0006 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0006 | Agent http://127.0.0.1:8007 response
19:29:49 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8008 request
19:29:49 | AGENT_RESPONSE  | TICK:0006 | Agent http://127.0.0.1:8008 response
19:29:49 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8009 request
19:29:49 | AGENT_RESPONSE  | TICK:0006 | Agent http://127.0.0.1:8009 response
19:29:49 | AGENT_REQUEST   | TICK:0006 | Agent http://127.0.0.1:8010 request
19:29:49 | AGENT_RESPONSE  | TICK:0006 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0007 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0007 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0007 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0007 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0007 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0007 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0007 | Agent http://127.0.0.1:8007 response
19:29:49 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8008 request
19:29:49 | AGENT_RESPONSE  | TICK:0007 | Agent http://127.0.0.1:8008 response
19:29:49 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8009 request
19:29:49 | AGENT_RESPONSE  | TICK:0007 | Agent http://127.0.0.1:8009 response
19:29:49 | AGENT_REQUEST   | TICK:0007 | Agent http://127.0.0.1:8010 request
19:29:49 | AGENT_RESPONSE  | TICK:0007 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0008 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0008 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0008 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0008 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0008 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0008 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0008 | Agent http://127.0.0.1:8007 response
19:29:49 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8008 request
19:29:49 | AGENT_RESPONSE  | TICK:0008 | Agent http://127.0.0.1:8008 response
19:29:49 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8009 request
19:29:49 | AGENT_RESPONSE  | TICK:0008 | Agent http://127.0.0.1:8009 response
19:29:49 | AGENT_REQUEST   | TICK:0008 | Agent http://127.0.0.1:8010 request
19:29:49 | AGENT_RESPONSE  | TICK:0008 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0009 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0009 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0009 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0009 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0009 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0009 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0009 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0009 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0009 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0009 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0009 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0009 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0009 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0009 | Agent http://127.0.0.1:8007 response
19:29:49 | AGENT_REQUEST   | TICK:0009 | Agent http://127.0.0.1:8008 request
19:29:49 | AGENT_RESPONSE  | TICK:0009 | Agent http://127.0.0.1:8008 response
19:29:49 | AGENT_REQUEST   | TICK:0009 | Agent http://127.0.0.1:8009 request
19:29:49 | AGENT_RESPONSE  | TICK:0009 | Agent http://127.0.0.1:8009 response
19:29:49 | AGENT_REQUEST   | TICK:0009 | Agent http://127.0.0.1:8010 request
19:29:49 | AGENT_RESPONSE  | TICK:0009 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0010 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0010 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0010 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0010 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0010 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0010 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0010 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0010 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0010 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0010 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0010 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0010 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0010 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0010 | Agent http://127.0.0.1:8007 response
19:29:49 | AGENT_REQUEST   | TICK:0010 | Agent http://127.0.0.1:8008 request
19:29:49 | AGENT_RESPONSE  | TICK:0010 | Agent http://127.0.0.1:8008 response
19:29:49 | AGENT_REQUEST   | TICK:0010 | Agent http://127.0.0.1:8009 request
19:29:49 | AGENT_RESPONSE  | TICK:0010 | Agent http://127.0.0.1:8009 response
19:29:49 | AGENT_REQUEST   | TICK:0010 | Agent http://127.0.0.1:8010 request
19:29:49 | AGENT_RESPONSE  | TICK:0010 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0011 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0011 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0011 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0011 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0011 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0011 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0011 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0011 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0011 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0011 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0011 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0011 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0011 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0011 | Agent http://127.0.0.1:8007 response
19:29:49 | AGENT_REQUEST   | TICK:0011 | Agent http://127.0.0.1:8008 request
19:29:49 | AGENT_RESPONSE  | TICK:0011 | Agent http://127.0.0.1:8008 response
19:29:49 | AGENT_REQUEST   | TICK:0011 | Agent http://127.0.0.1:8009 request
19:29:49 | AGENT_RESPONSE  | TICK:0011 | Agent http://127.0.0.1:8009 response
19:29:49 | AGENT_REQUEST   | TICK:0011 | Agent http://127.0.0.1:8010 request
19:29:49 | AGENT_RESPONSE  | TICK:0011 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0012 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0012 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0012 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0012 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0012 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0012 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0012 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0012 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0012 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0012 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0012 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0012 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0012 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0012 | Agent http://127.0.0.1:8007 response
19:29:49 | AGENT_REQUEST   | TICK:0012 | Agent http://127.0.0.1:8008 request
19:29:49 | AGENT_RESPONSE  | TICK:0012 | Agent http://127.0.0.1:8008 response
19:29:49 | AGENT_REQUEST   | TICK:0012 | Agent http://127.0.0.1:8009 request
19:29:49 | AGENT_RESPONSE  | TICK:0012 | Agent http://127.0.0.1:8009 response
19:29:49 | AGENT_REQUEST   | TICK:0012 | Agent http://127.0.0.1:8010 request
19:29:49 | AGENT_RESPONSE  | TICK:0012 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0013 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0013 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0013 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0013 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0013 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0013 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0013 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0013 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0013 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0013 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0013 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0013 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0013 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0013 | Agent http://127.0.0.1:8007 response
19:29:49 | AGENT_REQUEST   | TICK:0013 | Agent http://127.0.0.1:8008 request
19:29:49 | AGENT_RESPONSE  | TICK:0013 | Agent http://127.0.0.1:8008 response
19:29:49 | AGENT_REQUEST   | TICK:0013 | Agent http://127.0.0.1:8009 request
19:29:49 | AGENT_RESPONSE  | TICK:0013 | Agent http://127.0.0.1:8009 response
19:29:49 | AGENT_REQUEST   | TICK:0013 | Agent http://127.0.0.1:8010 request
19:29:49 | AGENT_RESPONSE  | TICK:0013 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0014 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0014 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0014 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0014 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0014 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0014 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0014 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0014 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0014 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0014 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0014 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0014 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0014 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0014 | Agent http://127.0.0.1:8007 response
19:29:49 | AGENT_REQUEST   | TICK:0014 | Agent http://127.0.0.1:8008 request
19:29:49 | AGENT_RESPONSE  | TICK:0014 | Agent http://127.0.0.1:8008 response
19:29:49 | AGENT_REQUEST   | TICK:0014 | Agent http://127.0.0.1:8009 request
19:29:49 | AGENT_RESPONSE  | TICK:0014 | Agent http://127.0.0.1:8009 response
19:29:49 | AGENT_REQUEST   | TICK:0014 | Agent http://127.0.0.1:8010 request
19:29:49 | AGENT_RESPONSE  | TICK:0014 | Agent http://127.0.0.1:8010 response
19:29:49 | AGENT_REQUEST   | TICK:0015 | Agent http://127.0.0.1:8001 request
19:29:49 | AGENT_RESPONSE  | TICK:0015 | Agent http://127.0.0.1:8001 response
19:29:49 | AGENT_REQUEST   | TICK:0015 | Agent http://127.0.0.1:8002 request
19:29:49 | AGENT_RESPONSE  | TICK:0015 | Agent http://127.0.0.1:8002 response
19:29:49 | AGENT_REQUEST   | TICK:0015 | Agent http://127.0.0.1:8003 request
19:29:49 | AGENT_RESPONSE  | TICK:0015 | Agent http://127.0.0.1:8003 response
19:29:49 | AGENT_REQUEST   | TICK:0015 | Agent http://127.0.0.1:8004 request
19:29:49 | AGENT_RESPONSE  | TICK:0015 | Agent http://127.0.0.1:8004 response
19:29:49 | AGENT_REQUEST   | TICK:0015 | Agent http://127.0.0.1:8005 request
19:29:49 | AGENT_RESPONSE  | TICK:0015 | Agent http://127.0.0.1:8005 response
19:29:49 | AGENT_REQUEST   | TICK:0015 | Agent http://127.0.0.1:8006 request
19:29:49 | AGENT_RESPONSE  | TICK:0015 | Agent http://127.0.0.1:8006 response
19:29:49 | AGENT_REQUEST   | TICK:0015 | Agent http://127.0.0.1:8007 request
19:29:49 | AGENT_RESPONSE  | TICK:0015 | Agent http://127.0.0.1:8007 response
